order_id,Priority,Cust_id,Segment,City,Category,Subcategory,Container,Profit,Quantity,Sales,Mode,order_Dte,Mnth,Year
87261,Critical,981,Corporate,Kaliningrad,Office Supplies,Appliances,Small Box,164,8,463,Express Air,14/11/2014,11,2014
89974,Critical,2223,SmallBusiness,Mossel Bay,Office Supplies,Labels,Small Box,61,31,78,Express Air,18/11/2014,11,2014
86540,Not Specified,1259,HomeOffice,Recife,Furniture,Chairs,Large Box,6,29,7861,Regular Air,18/11/2014,11,2014
87409,Medium,61,SmallBusiness,London,Furniture,Bookcases,Jumbo Box,179,28,2300,Delivery Truck,18/11/2014,11,2014
88506,Not Specified,688,SmallBusiness,Ryazan,Office Supplies,Accessories,Small Box,17,11,127,Regular Air,21/11/2014,11,2014
90329,High,2572,Consumer,Columbia,Technology,Copiers and Fax,Large Box,6650,21,12499,Regular Air,22/11/2014,11,2014
90559,Not Specified,2313,SmallBusiness,Hong Kong,Office Supplies,Pens,Wrap Bag,100,25,142,Regular Air,23/11/2014,11,2014
87744,Not Specified,477,SmallBusiness,Canberra,Technology,Peripherals,Small Box,-454,21,686,Regular Air,24/11/2014,11,2014
88284,Medium,2860,Corporate,Santiago,Furniture,Bookcases,Jumbo Box,193,35,5131,Delivery Truck,24/11/2014,11,2014
89975,High,2223,SmallBusiness,Johannesburg,Furniture,Furnishings,Small Box,20,40,255,Regular Air,25/11/2014,11,2014
86087,Not Specified,2968,SmallBusiness,Richmond,Office Supplies,Accessories,Small Box,-20,3,95,Regular Air,29/11/2014,11,2014
87514,Not Specified,2949,Consumer,Montgomery,Office Supplies,Appliances,Small Box,26,31,356,Express Air,29/11/2014,11,2014
89754,Critical,1324,SmallBusiness,Recife,Office Supplies,Storage,Small Box,101,43,1662,Regular Air,30/11/2014,11,2014
89947,Low,1777,Consumer,Cancun,Office Supplies,Pens,Wrap Bag,6,10,30,Regular Air,03/12/2014,12,2014
85881,Not Specified,1494,Corporate,Sao Paulo,Office Supplies,Paper,Small Box,-13,7,44,Regular Air,03/12/2014,12,2014
88370,High,2015,HomeOffice,Tumkur,Furniture,Furnishings,Small Box,102,15,187,Regular Air,04/12/2014,12,2014
85871,Not Specified,1738,Corporate,Hong Kong,Office Supplies,Paper,Small Box,88,19,123,Regular Air,05/12/2014,12,2014
20036,Not Specified,1723,Corporate,Hong Kong,Office Supplies,Appliances,Small Box,-30,46,523,Regular Air,05/12/2014,12,2014
90342,Medium,386,Corporate,Hobart,Office Supplies,Paper,Small Box,652,18,1031,Regular Air,07/12/2014,12,2014
86817,Low,1526,HomeOffice,Rio de Janeiro,Furniture,Tables,Jumbo Box,-94,11,5948,Delivery Truck,10/12/2014,12,2014
91074,High,1599,SmallBusiness,Merida,Furniture,Furnishings,Small Box,205,4,306,Regular Air,12/12/2014,12,2014
90390,Medium,2159,Corporate,Merida,Furniture,Furnishings,Small Box,-8,23,325,Regular Air,12/12/2014,12,2014
90343,Critical,387,Corporate,Sydney,Technology,Telephones,Medium Box,-46,1,22,Regular Air,14/12/2014,12,2014
90082,Not Specified,2130,HomeOffice,Merida,Office Supplies,Scissors,Small Pack,28,11,122,Regular Air,14/12/2014,12,2014
90343,Critical,387,Corporate,Sydney,Office Supplies,Accessories,Small Box,-72,19,417,Express Air,14/12/2014,12,2014
91560,Critical,1319,HomeOffice,Sao Paulo,Office Supplies,Paper,Wrap Bag,44,12,66,Regular Air,19/12/2014,12,2014
33826,Low,272,SmallBusiness,Cardiff,Furniture,Furnishings,Small Pack,38,24,352,Regular Air,19/12/2014,12,2014
85883,High,1497,HomeOffice,Rio de Janeiro,Furniture,Tables,Jumbo Box,-468,15,5840,Delivery Truck,20/12/2014,12,2014
88754,Not Specified,792,Corporate,Voronezh,Technology,Peripherals,Small Box,145,10,1561,Regular Air,22/12/2014,12,2014
91153,High,559,HomeOffice,Melbourne,Furniture,Furnishings,Large Box,-93,1,133,Regular Air,24/12/2014,12,2014
88261,Critical,1789,Consumer,Vijayawada,Office Supplies,Accessories,Small Box,397,20,585,Regular Air,24/12/2014,12,2014
86818,High,1526,SmallBusiness,Sao Paulo,Furniture,Bookcases,Jumbo Box,110,1,155,Delivery Truck,26/12/2014,12,2014
87300,Low,3252,Corporate,Lincoln,Technology,Telephones,Small Box,-270,3,571,Regular Air,26/12/2014,12,2014
86095,Critical,2080,HomeOffice,Toronto,Office Supplies,Accessories,Small Box,-27,15,101,Regular Air,28/12/2014,12,2014
19556,Not Specified,640,Consumer,Munich,Technology,Telephones,Small Box,703,65,7320,Regular Air,30/12/2014,12,2014
87957,Not Specified,637,Consumer,Melbourne,Technology,Telephones,Small Box,987,16,1802,Regular Air,30/12/2014,12,2014
18530,Not Specified,1413,Corporate,Sao Paulo,Furniture,Furnishings,Small Box,47,4,84,Regular Air,31/12/2014,12,2014
90374,Medium,3333,HomeOffice,San Francisco,Technology,Telephones,Small Box,313,6,545,Regular Air,03/01/2015,1,2015
89243,Medium,2710,Consumer,Odessa,Office Supplies,Pens,Wrap Bag,14,4,25,Regular Air,04/01/2015,1,2015
89243,Medium,2708,Consumer,Odessa,Office Supplies,Pens,Small Pack,-103,5,61,Regular Air,04/01/2015,1,2015
50945,Critical,3342,HomeOffice,San Francisco,Technology,Telephones,Small Pack,74,30,1128,Regular Air,07/01/2015,1,2015
46402,Medium,2878,Consumer,Milan,Furniture,Furnishings,Small Box,125,30,896,Regular Air,08/01/2015,1,2015
89362,Low,2652,Consumer,Shanghai,Technology,Peripherals,Small Pack,-37,10,46,Regular Air,08/01/2015,1,2015
88141,Critical,2466,Corporate,Tokyo,Office Supplies,Labels,Small Box,10,4,16,Regular Air,10/01/2015,1,2015
88933,Not Specified,381,Corporate,Adelaide,Office Supplies,Pens,Wrap Bag,25,11,63,Regular Air,10/01/2015,1,2015
89741,Low,686,SmallBusiness,Yaroslavl,Office Supplies,Accessories,Small Box,-132,10,53,Regular Air,10/01/2015,1,2015
88272,Critical,2360,Corporate,San Francisco,Office Supplies,Accessories,Small Box,171,10,260,Regular Air,15/01/2015,1,2015
19365,Medium,1282,SmallBusiness,Istanbul,Office Supplies,Paper,Small Box,-67,32,196,Regular Air,16/01/2015,1,2015
87800,Critical,3304,HomeOffice,Providence,Furniture,Chairs,Jumbo Drum,444,5,1477,Delivery Truck,18/01/2015,1,2015
90464,Not Specified,3312,SmallBusiness,Bordeaux,Technology,Peripherals,Small Pack,95,8,139,Regular Air,22/01/2015,1,2015
49443,High,2491,HomeOffice,Rome,Office Supplies,Pens,Wrap Bag,-17,46,454,Regular Air,23/01/2015,1,2015
386,High,3289,Corporate,Los Angeles,Office Supplies,Labels,Small Box,0,4,15,Regular Air,24/01/2015,1,2015
86424,Not Specified,1074,HomeOffice,Ryazan,Office Supplies,Pens,Wrap Bag,-8,10,23,Regular Air,27/01/2015,1,2015
90953,Low,2639,Consumer,Riyadh,Office Supplies,Paper,Small Box,-98,5,57,Regular Air,28/01/2015,1,2015
91169,Medium,2587,HomeOffice,Hartford,Furniture,Chairs,Jumbo Drum,-182,3,339,Delivery Truck,29/01/2015,1,2015
90763,Critical,2023,HomeOffice,Pretoria,Furniture,Chairs,Jumbo Drum,-120,6,151,Delivery Truck,01/02/2015,2,2015
88796,Critical,2166,SmallBusiness,Gurgaon,Technology,Telephones,Small Pack,-116,8,160,Regular Air,02/02/2015,2,2015
90392,Medium,2161,HomeOffice,Tijuana,Office Supplies,Labels,Small Box,56,14,85,Regular Air,03/02/2015,2,2015
88830,Low,3258,Consumer,Richmond,Furniture,Tables,Jumbo Box,10,11,4555,Delivery Truck,05/02/2015,2,2015
86168,Medium,2352,Consumer,Boise,Furniture,Tables,Jumbo Box,-749,1,308,Delivery Truck,06/02/2015,2,2015
89421,Critical,3073,Corporate,Osaka,Office Supplies,Paper,Small Box,38,9,53,Regular Air,06/02/2015,2,2015
34881,Medium,607,Corporate,Melbourne,Office Supplies,Accessories,Small Box,-82,41,214,Regular Air,07/02/2015,2,2015
15300,High,553,HomeOffice,Tel Aviv,Office Supplies,Paper,Small Box,-73,47,249,Express Air,08/02/2015,2,2015
86477,Critical,3030,SmallBusiness,Shanghai,Technology,Telephones,Small Box,-180,3,348,Regular Air,09/02/2015,2,2015
87894,Low,2101,HomeOffice,Bogota,Office Supplies,Appliances,Small Box,32,8,171,Regular Air,12/02/2015,2,2015
89294,Medium,274,Corporate,Sheffield,Furniture,Bookcases,Jumbo Box,-1190,8,801,Delivery Truck,13/02/2015,2,2015
91046,Not Specified,1650,Corporate,Vijayawada,Furniture,Tables,Jumbo Box,324,5,1423,Delivery Truck,13/02/2015,2,2015
88704,Low,2715,Corporate,Madrid,Office Supplies,Accessories,Small Box,-40,12,51,Regular Air,15/02/2015,2,2015
90325,Low,2450,HomeOffice,Shanghai,Office Supplies,Appliances,Jumbo Drum,1441,8,2126,Delivery Truck,15/02/2015,2,2015
86642,Low,760,SmallBusiness,Moscow,Office Supplies,Storage,Small Box,-7,1,12,Regular Air,17/02/2015,2,2015
88603,Critical,1213,Corporate,Tel Aviv,Office Supplies,Scissors,Wrap Bag,-61,12,38,Regular Air,20/02/2015,2,2015
40962,Critical,2189,Corporate,Hong Kong,Office Supplies,Appliances,Small Box,529,31,1729,Regular Air,20/02/2015,2,2015
87263,Critical,976,Corporate,Ryazan,Office Supplies,Paper,Small Box,-33,8,42,Regular Air,21/02/2015,2,2015
91070,High,611,HomeOffice,Adelaide,Office Supplies,Paper,Small Box,-54,2,45,Regular Air,24/02/2015,2,2015
90149,High,2287,Corporate,Beijing,Furniture,Furnishings,Wrap Bag,-96,5,93,Regular Air,26/02/2015,2,2015
88715,Medium,2462,Corporate,Shanghai,Office Supplies,Paper,Small Box,76,3,108,Regular Air,26/02/2015,2,2015
87969,Critical,2256,Corporate,Toronto,Technology,Telephones,Small Box,791,5,1034,Regular Air,01/03/2015,3,2015
87301,Critical,3249,SmallBusiness,Baltimore,Technology,Peripherals,Small Box,-37,10,190,Regular Air,02/03/2015,3,2015
88128,Critical,542,HomeOffice,Perth,Technology,Telephones,Wrap Bag,145,12,253,Regular Air,03/03/2015,3,2015
87369,High,83,Corporate,Birmingham,Office Supplies,Paper,Wrap Bag,18,10,91,Regular Air,05/03/2015,3,2015
87369,High,83,Corporate,Sheffield,Office Supplies,Pens,Wrap Bag,31,12,48,Regular Air,05/03/2015,3,2015
90954,Critical,2638,Consumer,Riyadh,Furniture,Tables,Large Box,-333,2,420,Regular Air,07/03/2015,3,2015
90893,Medium,2118,HomeOffice,Hong Kong,Furniture,Furnishings,Small Pack,78,6,113,Regular Air,10/03/2015,3,2015
87837,Medium,2669,Corporate,Osaka,Furniture,Tables,Jumbo Box,-667,8,837,Delivery Truck,10/03/2015,3,2015
86321,Medium,597,Consumer,Canberra,Furniture,Chairs,Jumbo Drum,-203,4,396,Delivery Truck,11/03/2015,3,2015
88142,Low,2469,HomeOffice,Nagoya,Office Supplies,Pens,Wrap Bag,38,13,53,Regular Air,15/03/2015,3,2015
86111,High,3044,Corporate,Santiago,Office Supplies,Accessories,Small Box,-95,10,47,Regular Air,15/03/2015,3,2015
90344,Not Specified,388,Corporate,Canberra,Furniture,Chairs,Jumbo Drum,597,12,2716,Delivery Truck,16/03/2015,3,2015
85852,Critical,3145,Corporate,San Francisco,Technology,Peripherals,Small Pack,715,9,1078,Regular Air,17/03/2015,3,2015
88304,Not Specified,2577,HomeOffice,Augusta,Furniture,Furnishings,Small Pack,-272,4,120,Regular Air,18/03/2015,3,2015
88304,Not Specified,2577,HomeOffice,Dallas,Technology,Peripherals,Small Box,-46,6,464,Regular Air,18/03/2015,3,2015
88414,Low,1274,Corporate,Recife,Technology,Telephones,Small Box,-160,2,136,Regular Air,21/03/2015,3,2015
87108,Medium,566,Corporate,Melbourne,Furniture,Furnishings,Small Pack,32,2,46,Regular Air,23/03/2015,3,2015
86377,High,2397,Corporate,Augusta,Office Supplies,Storage,Large Box,-672,6,813,Express Air,24/03/2015,3,2015
88977,Critical,2771,HomeOffice,Cheyenne,Office Supplies,Paper,Small Box,25,7,35,Regular Air,27/03/2015,3,2015
34048,Low,698,Corporate,Munich,Furniture,Furnishings,Small Pack,-10,1,23,Regular Air,28/03/2015,3,2015
32454,Critical,2878,Consumer,Milan,Office Supplies,Accessories,Small Box,-29,13,89,Regular Air,31/03/2015,3,2015
88225,Not Specified,2048,Corporate,Vancouver,Office Supplies,Accessories,Small Box,-28,9,141,Regular Air,02/04/2015,4,2015
87493,Not Specified,1551,Consumer,Cologne,Technology,Peripherals,Small Box,6,7,287,Regular Air,03/04/2015,4,2015
89733,Medium,1262,HomeOffice,Sao Paulo,Office Supplies,Storage,Large Box,-1285,13,1033,Regular Air,04/04/2015,4,2015
88893,Not Specified,679,Corporate,St. Petersburg,Office Supplies,Paper,Small Box,64,12,231,Regular Air,07/04/2015,4,2015
85821,High,2410,SmallBusiness,Salt Lake City,Technology,Office Machines,Small Box,-87,12,194,Express Air,08/04/2015,4,2015
85821,High,2410,SmallBusiness,Providence,Office Supplies,Rubber Bands,Wrap Bag,16,6,24,Regular Air,08/04/2015,4,2015
89237,Medium,204,Corporate,Cardiff,Technology,Peripherals,Small Box,886,13,1317,Regular Air,10/04/2015,4,2015
89237,Medium,204,Corporate,Belfast,Office Supplies,Storage,Small Box,-18,3,96,Express Air,10/04/2015,4,2015
87608,High,1317,HomeOffice,Rio de Janeiro,Furniture,Furnishings,Small Pack,34,11,189,Regular Air,11/04/2015,4,2015
17985,Medium,1104,HomeOffice,Sydney,Technology,Telephones,Small Pack,-129,56,1154,Regular Air,12/04/2015,4,2015
88110,Not Specified,1131,HomeOffice,Libreville,Office Supplies,Accessories,Small Box,-36,11,45,Regular Air,12/04/2015,4,2015
4769,Not Specified,349,HomeOffice,Birmingham,Office Supplies,Labels,Small Box,31,46,138,Regular Air,13/04/2015,4,2015
90798,Not Specified,1597,Corporate,Tijuana,Technology,Telephones,Small Box,1035,9,1890,Regular Air,17/04/2015,4,2015
13634,High,471,Consumer,Melbourne,Technology,Peripherals,Small Box,68,52,2085,Regular Air,18/04/2015,4,2015
41026,Medium,1104,HomeOffice,Perth,Furniture,Chairs,Jumbo Drum,-272,9,769,Delivery Truck,19/04/2015,4,2015
90029,Not Specified,527,HomeOffice,Perth,Furniture,Tables,Jumbo Box,590,14,3078,Delivery Truck,21/04/2015,4,2015
24486,Medium,2645,Consumer,Munich,Technology,Peripherals,Small Pack,-31,3,25,Regular Air,22/04/2015,4,2015
88806,Low,2007,HomeOffice,Davangere,Furniture,Furnishings,Large Box,25,14,693,Regular Air,22/04/2015,4,2015
25697,Low,1745,Consumer,Hong Kong,Technology,Peripherals,Small Pack,-48,52,455,Regular Air,26/04/2015,4,2015
90858,Low,1158,Consumer,San Pedro,Furniture,Furnishings,Small Box,-11,3,14,Regular Air,28/04/2015,4,2015
86841,Medium,15,SmallBusiness,Belfast,Office Supplies,Paper,Small Box,-23,3,18,Regular Air,29/04/2015,4,2015
86614,Low,2264,Corporate,Toronto,Office Supplies,Rubber Bands,Wrap Bag,-27,16,95,Regular Air,01/05/2015,5,2015
89792,Medium,3048,Corporate,Santiago,Furniture,Tables,Jumbo Box,289,5,1672,Delivery Truck,01/05/2015,5,2015
2978,Critical,9970,Corporate,Liverpool,Technology,Telephones,Small Box,1268,53,11407,Regular Air,02/05/2015,5,2015
86371,Low,3142,Consumer,Augusta,Technology,Peripherals,Small Pack,-23,7,12,Regular Air,03/05/2015,5,2015
89029,Critical,3186,Consumer,Montgomery,Office Supplies,Accessories,Small Box,674,2,1088,Regular Air,03/05/2015,5,2015
88706,Not Specified,2715,Corporate,Madrid,Technology,Office Machines,Jumbo Drum,-277,3,349,Delivery Truck,04/05/2015,5,2015
89655,High,1715,Corporate,Vancouver,Office Supplies,Paper,Small Box,422,11,631,Regular Air,06/05/2015,5,2015
87359,High,508,Corporate,Adelaide,Office Supplies,Storage,Large Box,198,3,280,Regular Air,07/05/2015,5,2015
90281,Not Specified,1588,Corporate,Merida,Technology,Peripherals,Small Pack,-25,3,14,Regular Air,07/05/2015,5,2015
90299,High,3262,Consumer,Sacramento,Technology,Telephones,Small Box,-133,19,1257,Regular Air,11/05/2015,5,2015
89366,Critical,840,Corporate,Ryazan,Furniture,Chairs,Jumbo Drum,-308,14,828,Delivery Truck,12/05/2015,5,2015
86674,Low,1591,Corporate,Merida,Furniture,Tables,Jumbo Box,-656,16,4412,Delivery Truck,14/05/2015,5,2015
89580,High,378,Consumer,Sheffield,Office Supplies,Rubber Bands,Wrap Bag,-21,18,36,Regular Air,17/05/2015,5,2015
86969,High,1574,Consumer,Hong Kong,Office Supplies,Paper,Small Box,41,11,58,Regular Air,18/05/2015,5,2015
86663,Medium,3055,Corporate,Santiago,Office Supplies,Pens,Wrap Bag,-1,2,21,Regular Air,19/05/2015,5,2015
90828,Medium,177,SmallBusiness,Leeds,Office Supplies,Accessories,Small Box,513,13,799,Regular Air,20/05/2015,5,2015
86664,Not Specified,3058,Corporate,Santiago,Office Supplies,Accessories,Small Box,36,6,68,Regular Air,21/05/2015,5,2015
91231,High,1286,Corporate,Bangkok,Office Supplies,Pens,Small Pack,-26,7,152,Regular Air,21/05/2015,5,2015
86046,Critical,1847,HomeOffice,Toronto,Office Supplies,Pens,Wrap Bag,18,9,50,Regular Air,24/05/2015,5,2015
89899,High,3287,SmallBusiness,Richmond,Office Supplies,Paper,Small Box,-108,13,53,Regular Air,25/05/2015,5,2015
86156,Medium,880,SmallBusiness,Ryazan,Technology,Copiers and Fax,Large Box,4609,11,6756,Regular Air,25/05/2015,5,2015
88915,Medium,2995,SmallBusiness,Los Angeles,Furniture,Bookcases,Jumbo Box,-140,2,213,Delivery Truck,28/05/2015,5,2015
89581,Not Specified,378,Consumer,Glasgow,Technology,Telephones,Small Pack,262,13,484,Regular Air,30/05/2015,5,2015
86021,Critical,454,HomeOffice,Perth,Technology,Peripherals,Small Pack,-122,10,167,Express Air,31/05/2015,5,2015
89976,Medium,2225,SmallBusiness,Mossel Bay,Office Supplies,Rubber Bands,Wrap Bag,-1,9,17,Regular Air,02/06/2015,6,2015
86169,High,2351,Consumer,Rome,Office Supplies,Rubber Bands,Wrap Bag,-16,7,41,Regular Air,03/06/2015,6,2015
88129,Low,544,HomeOffice,Adelaide,Office Supplies,Appliances,Medium Box,595,4,922,Express Air,03/06/2015,6,2015
88464,Critical,1080,Corporate,Voronezh,Technology,Telephones,Small Pack,-193,17,914,Regular Air,07/06/2015,6,2015
90839,High,292,SmallBusiness,Glasgow,Office Supplies,Storage,Small Box,-45,2,61,Regular Air,08/06/2015,6,2015
90839,High,291,SmallBusiness,London,Office Supplies,Appliances,Small Box,503,10,781,Regular Air,08/06/2015,6,2015
91012,Medium,1994,SmallBusiness,Davangere,Office Supplies,Storage,Small Box,804,18,2649,Regular Air,10/06/2015,6,2015
24519,Critical,1106,Consumer,Cairo,Office Supplies,Accessories,Small Box,-59,36,197,Regular Air,11/06/2015,6,2015
54592,Low,1217,SmallBusiness,Buenos Aires,Furniture,Furnishings,Small Box,-129,56,240,Regular Air,12/06/2015,6,2015
87868,Low,2108,HomeOffice,Hong Kong,Technology,Copiers and Fax,Large Box,227,1,724,Regular Air,14/06/2015,6,2015
88955,High,1312,Corporate,Rio de Janeiro,Office Supplies,Pens,Wrap Bag,26,14,39,Regular Air,15/06/2015,6,2015
88053,High,217,HomeOffice,London,Office Supplies,Paper,Wrap Bag,29,18,55,Express Air,16/06/2015,6,2015
86404,High,1462,HomeOffice,Rio de Janeiro,Office Supplies,Envelopes,Small Box,79,13,120,Regular Air,18/06/2015,6,2015
89410,High,1383,Consumer,Rio de Janeiro,Office Supplies,Paper,Small Box,-45,11,71,Regular Air,19/06/2015,6,2015
88991,Medium,2342,Corporate,Paris,Technology,Telephones,Small Box,1322,11,2391,Regular Air,20/06/2015,6,2015
59812,Medium,2403,Consumer,Chicago,Furniture,Furnishings,Small Pack,-18,3,38,Regular Air,22/06/2015,6,2015
90572,Not Specified,2001,HomeOffice,Davangere,Office Supplies,Storage,Large Box,-454,3,203,Regular Air,22/06/2015,6,2015
87400,High,2910,HomeOffice,Marseille,Furniture,Chairs,Large Box,2096,10,3286,Regular Air,22/06/2015,6,2015
86361,Low,913,Corporate,Voronezh,Office Supplies,Accessories,Small Box,579,19,1228,Regular Air,25/06/2015,6,2015
87170,Not Specified,2778,Consumer,San Francisco,Technology,Telephones,Small Pack,300,7,401,Regular Air,26/06/2015,6,2015
89838,Low,3268,Corporate,Lincoln,Office Supplies,Rubber Bands,Wrap Bag,24,15,49,Express Air,28/06/2015,6,2015
87685,Medium,2697,HomeOffice,Stockholm,Office Supplies,Pens,Wrap Bag,-91,18,187,Regular Air,30/06/2015,6,2015
89404,High,961,HomeOffice,Moscow,Furniture,Tables,Jumbo Box,523,7,2696,Delivery Truck,01/07/2015,7,2015
90496,Critical,918,Consumer,Yaroslavl,Office Supplies,Paper,Small Box,-102,7,45,Regular Air,02/07/2015,7,2015
22727,Not Specified,2107,Corporate,Chicago,Office Supplies,Paper,Small Box,-116,61,388,Regular Air,04/07/2015,7,2015
90356,High,482,Corporate,Adelaide,Furniture,Tables,Jumbo Box,-139,2,309,Delivery Truck,04/07/2015,7,2015
86512,Not Specified,3224,SmallBusiness,Salem,Furniture,Furnishings,Medium Box,-53,13,67,Regular Air,04/07/2015,7,2015
88853,High,1531,Consumer,Rio de Janeiro,Technology,Telephones,Small Pack,-24,8,440,Regular Air,07/07/2015,7,2015
86201,Not Specified,3039,Corporate,Shanghai,Office Supplies,Storage,Medium Box,-69,6,48,Regular Air,08/07/2015,7,2015
90395,Low,2161,Corporate,Merida,Furniture,Chairs,Jumbo Drum,1020,11,1869,Delivery Truck,10/07/2015,7,2015
86334,Medium,1946,HomeOffice,Bogota,Office Supplies,Pens,Wrap Bag,12,10,41,Regular Air,13/07/2015,7,2015
87392,Not Specified,294,Corporate,Liverpool,Technology,Office Machines,Jumbo Drum,15,3,276,Delivery Truck,14/07/2015,7,2015
85838,High,2067,Corporate,Victoria,Furniture,Furnishings,Medium Box,648,9,950,Regular Air,15/07/2015,7,2015
88111,Not Specified,1131,Corporate,Las Plumas,Office Supplies,Labels,Small Box,31,13,49,Regular Air,18/07/2015,7,2015
12897,Not Specified,1129,Corporate,Cairo,Office Supplies,Paper,Small Box,-117,42,273,Express Air,18/07/2015,7,2015
87871,High,2109,Corporate,Hong Kong,Office Supplies,Scissors,Small Pack,-22,14,182,Express Air,19/07/2015,7,2015
48288,Medium,2491,Consumer,Rome,Furniture,Bookcases,Jumbo Box,-562,34,4324,Delivery Truck,22/07/2015,7,2015
91155,Low,559,HomeOffice,Hobart,Technology,Peripherals,Small Pack,392,14,614,Regular Air,23/07/2015,7,2015
29152,Low,272,SmallBusiness,Sheffield,Office Supplies,Storage,Small Box,-137,18,125,Regular Air,23/07/2015,7,2015
86069,High,2657,Consumer,Santiago,Office Supplies,Paper,Small Box,-20,15,103,Regular Air,25/07/2015,7,2015
19041,Low,1413,Corporate,Sao Paulo,Office Supplies,Appliances,Small Box,512,58,2526,Regular Air,26/07/2015,7,2015
89756,Low,1334,SmallBusiness,Rio de Janeiro,Office Supplies,Storage,Large Box,-507,5,671,Regular Air,27/07/2015,7,2015
90862,High,2426,SmallBusiness,Riyadh,Office Supplies,Paper,Wrap Bag,68,13,106,Regular Air,30/07/2015,7,2015
88936,High,381,Corporate,Canberra,Office Supplies,Paper,Wrap Bag,12,7,36,Regular Air,31/07/2015,7,2015
87501,Critical,1550,SmallBusiness,Dortmund,Office Supplies,Appliances,Jumbo Drum,2691,17,4863,Delivery Truck,02/08/2015,8,2015
90992,Low,3325,Consumer,San Francisco,Office Supplies,Pens,Wrap Bag,-39,11,36,Regular Air,05/08/2015,8,2015
36196,Not Specified,699,Consumer,Mossel Bay,Technology,Peripherals,Small Pack,-37,14,68,Regular Air,06/08/2015,8,2015
88496,Medium,1546,Corporate,Cologne,Technology,Peripherals,Small Box,39,8,785,Regular Air,07/08/2015,8,2015
91047,High,1648,Corporate,Bangalore,Office Supplies,Accessories,Small Box,199,15,289,Regular Air,10/08/2015,8,2015
91177,Critical,540,SmallBusiness,Sydney,Furniture,Furnishings,Large Box,74,11,471,Regular Air,10/08/2015,8,2015
91104,Critical,2148,HomeOffice,Cancun,Technology,Telephones,Small Box,-226,10,662,Regular Air,11/08/2015,8,2015
87542,High,3396,Corporate,Bordeaux,Furniture,Chairs,Large Box,3362,22,5013,Regular Air,16/08/2015,8,2015
88374,Not Specified,1012,HomeOffice,Ryazan,Office Supplies,Accessories,Small Box,66,5,104,Regular Air,17/08/2015,8,2015
87320,Critical,2854,Corporate,Shanghai,Office Supplies,Accessories,Small Box,-32,6,20,Regular Air,17/08/2015,8,2015
87448,Medium,1902,Consumer,Toronto,Office Supplies,Paper,Small Box,-4,3,63,Regular Air,20/08/2015,8,2015
90365,Low,735,Consumer,Perth,Office Supplies,Accessories,Small Box,11,11,41,Regular Air,21/08/2015,8,2015
86775,Medium,1115,Consumer,Las Plumas,Office Supplies,Paper,Small Box,-25,14,68,Regular Air,21/08/2015,8,2015
88199,High,618,Consumer,Canberra,Furniture,Bookcases,Jumbo Box,2094,17,4323,Delivery Truck,25/08/2015,8,2015
86623,High,238,Corporate,Edinburgh,Office Supplies,Paper,Small Box,-11,5,33,Regular Air,25/08/2015,8,2015
88072,Critical,2752,Consumer,Lincoln,Office Supplies,Appliances,Small Box,-11,21,1297,Regular Air,26/08/2015,8,2015
86970,High,1575,Consumer,Hong Kong,Technology,Office Machines,Jumbo Drum,-20,12,6218,Delivery Truck,31/08/2015,8,2015
86962,Not Specified,1826,Corporate,Cape Town,Furniture,Tables,Jumbo Box,-131,1,369,Delivery Truck,31/08/2015,8,2015
88286,Critical,2859,Corporate,Shanghai,Technology,Copiers and Fax,Large Box,417,5,3103,Regular Air,02/09/2015,9,2015
85839,Critical,2067,Corporate,Toronto,Technology,Telephones,Small Box,675,18,1659,Regular Air,04/09/2015,9,2015
88672,Low,772,SmallBusiness,Lipetsk,Furniture,Furnishings,Small Pack,-25,11,108,Regular Air,04/09/2015,9,2015
86675,High,1592,HomeOffice,Tijuana,Technology,Telephones,Wrap Bag,-85,22,463,Express Air,06/09/2015,9,2015
85910,Not Specified,811,Corporate,St. Petersburg,Technology,Telephones,Small Box,485,13,2544,Regular Air,09/09/2015,9,2015
90424,High,1538,Consumer,Sao Paulo,Office Supplies,Pens,Small Pack,96,18,591,Regular Air,10/09/2015,9,2015
85983,High,3337,Consumer,San Francisco,Technology,Telephones,Small Box,241,5,341,Express Air,11/09/2015,9,2015
91249,High,1339,HomeOffice,Rio de Janeiro,Office Supplies,Paper,Small Box,-39,2,46,Regular Air,12/09/2015,9,2015
89793,Not Specified,3050,Corporate,Santiago,Furniture,Chairs,Jumbo Drum,-75,4,143,Delivery Truck,14/09/2015,9,2015
88739,Medium,1390,SmallBusiness,Rio de Janeiro,Furniture,Tables,Jumbo Drum,27,10,1530,Delivery Truck,15/09/2015,9,2015
87825,Medium,1611,Consumer,Tijuana,Office Supplies,Envelopes,Small Box,-15,9,84,Regular Air,15/09/2015,9,2015
90086,Critical,2133,Corporate,Tijuana,Technology,Office Machines,Medium Box,40,20,295,Regular Air,16/09/2015,9,2015
90810,High,901,Consumer,Ryazan,Office Supplies,Accessories,Small Box,-35,6,44,Regular Air,19/09/2015,9,2015
91369,High,649,HomeOffice,Sydney,Office Supplies,Storage,Small Box,-54,3,49,Regular Air,22/09/2015,9,2015
91579,Not Specified,46,HomeOffice,Manchester,Technology,Peripherals,Small Box,21,3,98,Regular Air,23/09/2015,9,2015
86023,Low,453,HomeOffice,Canberra,Furniture,Tables,Large Box,-605,9,1989,Regular Air,24/09/2015,9,2015
