Numrow,ID,LocX,LocY,RegDens,RegPop,MedHHInc,MeanHHSz
20759,60911,-87.966705,40.883641,26.0,1404.0,38681.0,2.619999997317791
20760,60912,-87.616116,40.968579,22.0,623.0,33750.0,2.519999995827675
20761,60913,-88.06412,41.147958,38.0,1616.0,53646.0,3.0799999982118607
20762,60914,-87.868915,41.170442,74.0,22593.0,47300.0,2.559999994933605
20763,60915,-87.862393,41.144256,92.0,10319.0,38952.0,2.5099999979138374
20764,60917,-88.18649,41.04699,19.0,568.0,56964.0,2.769999995827675
20765,60918,-88.033082,40.598963,27.0,1023.0,42386.0,2.5099999979138374
20766,60919,-88.237373,40.987824,17.0,452.0,36786.0,2.4299999997019768
20767,60920,-88.307971,41.024846,52.0,135.0,48214.0,2.6999999955296516
20768,60921,-88.293067,40.757447,27.0,1593.0,33510.0,2.439999997615814
20769,60922,-87.90649,41.005603,46.0,2680.0,43000.0,2.719999998807907
20770,60924,-87.881778,40.565374,28.0,1741.0,38029.0,2.5
20771,60926,-87.818258,40.572516,37.0,78.0,37000.0,2.3599999994039536
20772,60927,-87.941055,40.937573,33.0,2229.0,45708.0,2.5699999928474426
20773,60928,-87.85474,40.766096,52.0,741.0,39000.0,2.469999998807907
20774,60929,-88.286767,40.873,24.0,771.0,33438.0,2.3199999928474426
20775,60930,-87.987401,40.823527,27.0,916.0,41429.0,2.5
20776,60931,-87.601593,40.876303,21.0,739.0,41000.0,2.6999999955296516
20777,60932,-87.801128,40.465251,58.0,183.0,58750.0,2.899999998509884
20778,60933,-88.269947,40.465744,63.0,354.0,41750.0,2.739999994635582
20779,60934,-88.349374,40.966528,16.0,354.0,33500.0,3.0799999982118607
20780,60935,-88.172689,41.17569,44.0,935.0,49063.0,2.769999995827675
20781,60936,-88.373106,40.463079,39.0,4235.0,35189.0,2.2999999970197678
20782,60938,-87.989299,40.767194,38.0,2132.0,35898.0,2.369999997317791
20783,60940,-87.644644,41.244016,39.0,3191.0,55071.0,2.8299999982118607
20784,60941,-88.089579,41.05113,37.0,1877.0,50000.0,2.7899999991059303
20785,60942,-87.667666,40.465869,47.0,6843.0,32793.0,2.459999993443489
20786,60945,-87.583567,40.827011,64.0,188.0,35469.0,2.269999995827675
20787,60946,-88.213046,40.908942,18.0,514.0,52778.0,2.709999993443489
20788,60948,-88.082107,40.526477,29.0,1352.0,49750.0,2.309999994933605
20789,60949,-88.115243,40.375602,29.0,650.0,33000.0,2.3499999940395355
20790,60950,-87.851258,41.250408,59.0,8849.0,48834.0,2.519999995827675
20791,60951,-87.755892,40.912916,28.0,1233.0,40083.0,2.689999997615814
20792,60952,-88.250534,40.562833,23.0,730.0,45982.0,2.5099999979138374
20793,60953,-87.696184,40.624025,23.0,2588.0,35175.0,2.389999993145466
20794,60954,-87.635792,41.147918,56.0,7065.0,38900.0,2.6699999943375587
20795,60955,-87.996248,40.706634,31.0,2092.0,38438.0,2.889999993145466
20796,60957,-88.114055,40.448736,47.0,5670.0,38381.0,2.489999994635582
20797,60959,-88.180128,40.779834,25.0,1054.0,37692.0,2.5699999928474426
20798,60960,-87.890168,40.439688,19.0,1093.0,28798.0,2.469999998807907
20799,60961,-88.237947,41.105629,27.0,756.0,50119.0,2.769999995827675
20800,60962,-88.18667,40.625486,20.0,616.0,41635.0,2.339999996125698
20801,60963,-87.660302,40.372447,25.0,1613.0,38491.0,2.2899999991059303
20802,60964,-87.68963,41.045785,49.0,7157.0,37358.0,2.7299999967217445
20803,60966,-87.574235,40.762507,32.0,1695.0,36128.0,2.5699999928474426
20804,60967,-87.592595,40.613942,84.0,64.0,29688.0,2.369999997317791
20805,60968,-88.107618,40.6756,15.0,434.0,43438.0,2.7799999937415123
20806,60969,-88.147328,41.109101,51.0,45.0,31667.0,2.649999998509884
20807,60970,-87.740514,40.784447,48.0,7586.0,33193.0,2.399999998509884
20808,60973,-87.664753,40.543697,20.0,457.0,32083.0,2.459999993443489
20809,60974,-87.731377,40.710295,63.0,346.0,31635.0,2.5299999937415123
20810,609HH,-87.827765,41.062961,,0.0,0.0,0.0
20811,61001,-90.120987,42.472458,30.0,1044.0,42813.0,2.2599999979138374
20812,61006,-89.215368,41.865034,30.0,1883.0,43859.0,2.6799999997019768
20813,61007,-89.596621,42.199457,28.0,572.0,49375.0,2.649999998509884
20814,61008,-88.847552,42.257229,72.0,28437.0,49637.0,2.769999995827675
20815,61010,-89.266375,42.131245,65.0,7120.0,56994.0,2.7999999970197678
20816,61011,-88.932501,42.376423,46.0,2194.0,70489.0,3.019999995827675
20817,61012,-88.747267,42.401104,45.0,1898.0,51917.0,3.0
20818,61013,-89.633823,42.375078,88.0,469.0,44375.0,2.6299999952316284
20819,61014,-89.875089,41.97068,23.0,1141.0,39423.0,2.559999994933605
20820,61015,-89.212809,41.982993,27.0,894.0,49000.0,2.5499999970197678
20821,61016,-88.954308,42.222221,61.0,3731.0,67348.0,2.6299999952316284
20822,61018,-89.554663,42.403305,35.0,1076.0,41667.0,2.719999998807907
20823,61019,-89.409259,42.440374,57.0,3575.0,56200.0,2.5999999940395355
20824,61020,-89.093696,42.101928,43.0,1539.0,46910.0,2.839999996125698
20825,61021,-89.476362,41.843702,63.0,23310.0,41099.0,2.389999993145466
20826,61024,-89.303949,42.436585,39.0,2573.0,50938.0,2.6699999943375587
20827,61025,-90.589451,42.483971,60.0,4896.0,42466.0,2.559999994933605
20828,61028,-90.177785,42.298773,23.0,1857.0,36250.0,2.239999994635582
20829,61030,-89.58242,42.119619,36.0,2179.0,37038.0,2.4799999967217445
20830,61031,-89.31176,41.84036,36.0,1668.0,41652.0,2.4799999967217445
20831,61032,-89.632089,42.300918,67.0,32763.0,38054.0,2.339999996125698
20832,61036,-90.397387,42.400744,47.0,6238.0,42397.0,2.309999994933605
20833,61037,-89.761823,41.788761,78.0,72.0,35375.0,2.059999994933605
20834,61038,-88.743444,42.255617,36.0,1455.0,52833.0,3.0999999940395355
20835,61039,-89.47449,42.213851,35.0,922.0,44844.0,2.7799999937415123
20836,61041,-90.310772,42.270426,24.0,1256.0,32250.0,2.219999998807907
20837,61042,-89.569862,41.69339,15.0,708.0,39306.0,2.9299999997019768
20838,61044,-89.912372,42.320303,15.0,151.0,44000.0,2.559999994933605
20839,61046,-89.824365,42.111421,36.0,3058.0,45711.0,2.4799999967217445
20840,61047,-89.396807,42.139244,32.0,2025.0,43214.0,2.7599999979138374
20841,61048,-89.830623,42.381064,45.0,4392.0,42682.0,2.5299999937415123
20842,61049,-89.024568,42.054546,33.0,534.0,47625.0,2.709999993443489
20843,61050,-89.727082,42.4447,37.0,466.0,32143.0,2.649999998509884
20844,61051,-89.758968,41.965904,36.0,1705.0,39612.0,2.5099999979138374
20845,61052,-89.007513,42.110548,44.0,1319.0,59309.0,2.8499999940395355
20846,61053,-89.982556,42.1009,32.0,3147.0,35156.0,2.3799999952316284
20847,61054,-89.440253,42.046139,58.0,3883.0,40255.0,2.2799999937415123
20848,61057,-89.396132,41.830896,54.0,79.0,100130.0,3.4299999997019768
20849,61059,-89.945617,42.455036,35.0,116.0,27500.0,1.8999999985098839
20850,61060,-89.634041,42.475891,38.0,1460.0,41776.0,2.5699999928474426
20851,61061,-89.339324,42.00663,52.0,7419.0,42798.0,2.489999994635582
20852,61062,-89.835711,42.250987,31.0,1976.0,46726.0,2.769999995827675
20853,61063,-89.344533,42.307665,43.0,3909.0,50072.0,2.5499999970197678
20854,61064,-89.590849,41.989386,38.0,3999.0,41311.0,2.5
20855,61065,-88.846659,42.364394,62.0,7040.0,58443.0,3.119999997317791
20856,61067,-89.476527,42.298218,34.0,920.0,50104.0,2.5799999982118607
20857,61068,-89.068916,41.935139,60.0,14641.0,42564.0,2.6599999964237213
20858,61070,-89.462288,42.407384,35.0,1028.0,41136.0,2.6699999943375587
20859,61071,-89.694527,41.759473,66.0,14886.0,38558.0,2.489999994635582
20860,61072,-89.084851,42.447856,64.0,8621.0,57951.0,2.7299999967217445
20861,61073,-89.004071,42.419097,75.0,16294.0,67597.0,2.9499999955296516
20862,61074,-90.128586,42.099635,51.0,5092.0,31595.0,2.3299999982118607
20863,61075,-90.253627,42.473737,26.0,1082.0,37227.0,2.6999999955296516
20864,61077,-89.358289,42.236813,89.0,55.0,11833.0,2.75
20865,61078,-89.73555,42.15834,31.0,1354.0,39063.0,2.519999995827675
20866,61080,-89.027564,42.484835,71.0,8749.0,41875.0,2.4799999967217445
20867,61081,-89.705373,41.813776,65.0,22995.0,40816.0,2.519999995827675
20868,61084,-89.18633,42.112207,53.0,2823.0,55670.0,2.839999996125698
20869,61085,-90.023629,42.350108,33.0,3683.0,39286.0,2.399999998509884
20870,61087,-89.989799,42.491388,50.0,1761.0,39833.0,2.459999993443489
20871,61088,-89.250993,42.271385,55.0,4834.0,64063.0,2.8199999928474426
20872,61089,-89.816073,42.475078,28.0,952.0,43214.0,2.889999993145466
20873,61091,-89.542553,41.905844,80.0,7.0,80488.0,1.75
20874,610HH,-89.343762,42.048416,,0.0,0.0,0.0
20875,61101,-89.12574,42.292221,76.0,22900.0,31769.0,2.7299999967217445
20876,61102,-89.129707,42.25517,77.0,21053.0,34053.0,2.9299999997019768
20877,61103,-89.082462,42.303365,84.0,24232.0,37181.0,2.2799999937415123
20878,61104,-89.076029,42.25537,94.0,20422.0,27046.0,2.4099999964237213
20879,61107,-89.033479,42.280019,87.0,30126.0,49068.0,2.369999997317791
20880,61108,-89.01776,42.254087,89.0,27494.0,44798.0,2.3599999994039536
20881,61109,-89.055953,42.213439,78.0,26515.0,41954.0,2.4799999967217445
20882,61111,-89.025739,42.326227,86.0,20442.0,45484.0,2.4299999997019768
20883,61112,-88.975863,42.245596,30.0,18.0,23750.0,4.5
20884,61114,-89.008398,42.306666,86.0,15400.0,67605.0,2.5
20885,61115,-89.04186,42.352539,87.0,20367.0,48182.0,2.6799999997019768
20886,611HH,-89.088416,42.273552,,0.0,0.0,0.0
20887,61201,-90.569565,41.4903,89.0,39285.0,34362.0,2.2999999970197678
20888,61230,-90.22322,41.766003,44.0,1160.0,44926.0,2.5
20889,61231,-90.731375,41.202461,39.0,6164.0,36518.0,2.4799999967217445
20890,61232,-90.719576,41.440852,87.0,336.0,42500.0,2.4499999955296516
20891,61233,-90.293349,41.292977,79.0,534.0,47083.0,2.809999994933605
20892,61234,-89.922362,41.412944,27.0,1269.0,36250.0,2.4799999967217445
20893,61235,-90.018218,41.409646,31.0,1478.0,41188.0,2.4199999943375587
20894,61236,-90.355979,41.518317,92.0,65.0,41250.0,2.709999993443489
20895,61238,-90.174869,41.286797,35.0,3495.0,40323.0,2.589999996125698
20896,61239,-90.390477,41.497667,84.0,321.0,40536.0,2.649999998509884
20897,61240,-90.428006,41.439784,63.0,5924.0,52881.0,2.6299999952316284
20898,61241,-90.340469,41.483484,72.0,6937.0,43474.0,2.6599999964237213
20899,61242,-90.301772,41.697188,38.0,1196.0,55761.0,2.6799999997019768
20900,61243,-89.662981,41.610151,14.0,238.0,41500.0,2.869999997317791
20901,61244,-90.417888,41.518733,80.0,22300.0,36025.0,2.3599999994039536
20902,61250,-90.086137,41.657803,36.0,2866.0,45219.0,2.6799999997019768
20903,61251,-90.069229,41.738551,25.0,342.0,47813.0,3.2599999979138374
20904,61252,-90.145249,41.863049,56.0,5811.0,38676.0,2.459999993443489
20905,61254,-90.158548,41.464473,51.0,11317.0,48715.0,2.5399999991059303
20906,61256,-90.409872,41.554666,78.0,1474.0,50865.0,2.5499999970197678
20907,61257,-90.203921,41.590161,35.0,1350.0,46574.0,2.5799999982118607
20908,61259,-90.928405,41.369036,25.0,1208.0,46741.0,2.6299999952316284
20909,61260,-90.875654,41.228561,20.0,816.0,35170.0,2.649999998509884
20910,61261,-89.921162,41.719782,44.0,941.0,38672.0,2.459999993443489
20911,61262,-90.361176,41.28595,24.0,803.0,51518.0,2.5699999928474426
20912,61263,-90.605874,41.260255,92.0,342.0,36944.0,2.709999993443489
20913,61264,-90.576398,41.426583,64.0,12463.0,40353.0,2.389999993145466
20914,61265,-90.50006,41.490333,88.0,46502.0,39754.0,2.3599999994039536
20915,61270,-89.966236,41.819003,45.0,7880.0,43125.0,2.5099999979138374
20916,61272,-91.012309,41.223984,21.0,1409.0,35735.0,2.389999993145466
20917,61273,-90.384821,41.357236,51.0,3271.0,52478.0,2.6599999964237213
20918,61274,-90.27031,41.372408,24.0,451.0,39808.0,2.9499999955296516
20919,61275,-90.31978,41.599642,61.0,4615.0,52713.0,2.6099999994039536
20920,61276,-90.597903,41.30589,38.0,55.0,60000.0,1.7699999995529652
20921,61277,-89.930363,41.612038,30.0,3437.0,38077.0,2.4499999955296516
20922,61279,-90.706719,41.31653,29.0,989.0,43466.0,2.5
20923,61281,-90.506153,41.303101,51.0,2590.0,59302.0,2.719999998807907
20924,61282,-90.414049,41.501234,88.0,8971.0,35082.0,2.4199999943375587
20925,61283,-89.776288,41.605825,25.0,1609.0,37386.0,2.7999999970197678
20926,61284,-90.735003,41.406276,48.0,3447.0,62882.0,2.7599999979138374
20927,61285,-90.092485,41.978758,40.0,1667.0,39947.0,2.4499999955296516
20928,612HH,-90.423382,41.539672,,0.0,0.0,0.0
20929,61301,-89.089741,41.347117,69.0,10405.0,33333.0,2.3199999928474426
20930,61310,-89.343719,41.707588,39.0,4216.0,39620.0,2.689999997615814
20931,61311,-88.862682,41.042878,17.0,342.0,55500.0,2.8299999982118607
20932,61312,-89.234322,41.435197,26.0,756.0,38750.0,2.5999999940395355
20933,61313,-88.668365,41.064946,13.0,359.0,59583.0,2.7999999970197678
20934,61314,-89.67662,41.310471,23.0,1038.0,37944.0,2.5799999982118607
20935,61315,-89.370694,41.289819,71.0,249.0,42083.0,2.469999998807907
20936,61316,-89.125238,41.261853,71.0,262.0,42500.0,2.2999999970197678
20937,61317,-89.212432,41.4276,73.0,328.0,46964.0,2.459999993443489
20938,61318,-89.078077,41.710715,25.0,698.0,35500.0,2.4499999955296516
20939,61319,-88.748547,41.011259,34.0,1185.0,47292.0,2.6599999964237213
20940,61320,-89.173666,41.350864,72.0,724.0,49135.0,2.5499999970197678
20941,61321,-88.979323,40.963663,17.0,339.0,37955.0,2.6699999943375587
20942,61322,-89.308605,41.321814,63.0,1698.0,32743.0,2.809999994933605
20943,61323,-89.39583,41.435327,83.0,98.0,32500.0,2.4499999955296516
20944,61324,-89.412673,41.770952,72.0,95.0,16830.0,2.2599999979138374
20945,61325,-88.828076,41.234167,26.0,1001.0,42981.0,2.809999994933605
20946,61326,-89.236557,41.264159,45.0,2450.0,43295.0,2.519999995827675
20947,61327,-89.324512,41.252101,34.0,1125.0,50170.0,2.489999994635582
20948,61328,-89.462891,41.504603,51.0,108.0,46250.0,3.4799999967217445
20949,61329,-89.212396,41.380259,76.0,1338.0,41213.0,2.389999993145466
20950,61330,-89.276915,41.53364,24.0,1495.0,39432.0,2.6099999994039536
20951,61331,-89.27713,41.747471,67.0,40.0,60536.0,2.219999998807907
20952,61332,-88.982382,41.190024,85.0,33.0,48125.0,1.9399999976158142
20953,61333,-88.882781,40.990965,26.0,430.0,46250.0,2.6099999994039536
20954,61334,-89.088159,41.144329,24.0,770.0,42054.0,2.5799999982118607
20955,61335,-89.220501,41.168946,30.0,566.0,45781.0,2.3499999940395355
20956,61336,-89.212074,41.111077,24.0,694.0,47500.0,2.7299999967217445
20957,61337,-89.366221,41.427282,50.0,496.0,43625.0,2.769999995827675
20958,61338,-89.669667,41.4547,64.0,355.0,38393.0,2.2899999991059303
20959,61340,-89.251063,41.265597,76.0,337.0,42188.0,2.5499999970197678
20960,61341,-88.697272,41.336202,52.0,7466.0,44491.0,2.5399999991059303
20961,61342,-89.106968,41.543149,55.0,9334.0,42118.0,2.6099999994039536
20962,61344,-89.841118,41.394429,20.0,405.0,40833.0,2.3799999952316284
20963,61345,-89.794422,41.280262,22.0,868.0,38947.0,2.4499999955296516
20964,61346,-89.718423,41.513879,39.0,94.0,37917.0,2.239999994635582
20965,61348,-89.059434,41.292401,60.0,4357.0,36765.0,2.2999999970197678
20966,61349,-89.440782,41.543342,21.0,1080.0,43906.0,2.5499999970197678
20967,61350,-88.847347,41.35263,63.0,24276.0,39228.0,2.439999997615814
20968,61353,-88.988158,41.690735,38.0,1291.0,40500.0,2.5499999970197678
20969,61354,-89.129904,41.330789,68.0,10623.0,38080.0,2.3299999982118607
20970,61356,-89.443151,41.372528,48.0,11284.0,41330.0,2.369999997317791
20971,61358,-89.043643,40.986256,27.0,526.0,33182.0,2.3799999952316284
20972,61359,-89.269753,41.363772,63.0,269.0,31094.0,2.189999997615814
20973,61360,-88.610176,41.320345,49.0,3017.0,46731.0,2.769999995827675
20974,61361,-89.744446,41.400837,24.0,1378.0,35417.0,2.439999997615814
20975,61362,-89.208477,41.332908,69.0,5758.0,39014.0,2.4199999943375587
20976,61363,-89.179014,41.25645,65.0,270.0,36389.0,2.25
20977,61364,-88.836667,41.129482,63.0,20534.0,35375.0,2.439999997615814
20978,61367,-89.268899,41.638122,26.0,846.0,39167.0,2.239999994635582
20979,61368,-89.50492,41.279825,26.0,1489.0,39224.0,2.589999996125698
20980,61369,-89.152313,40.992084,38.0,1631.0,39205.0,2.25
20981,61370,-89.038861,41.21076,31.0,1322.0,42868.0,2.3299999982118607
20982,61372,-89.077946,41.466102,78.0,113.0,45938.0,3.2299999967217445
20983,61373,-89.014901,41.37061,40.0,2019.0,49688.0,2.589999996125698
20984,61374,-89.354497,41.543813,38.0,137.0,45625.0,2.9099999964237213
20985,61375,-89.256829,41.037822,28.0,1195.0,43438.0,2.4799999967217445
20986,61376,-89.600813,41.546706,30.0,2256.0,42989.0,2.519999995827675
20987,61377,-89.047885,41.057649,31.0,1366.0,37647.0,2.439999997615814
20988,61378,-89.156013,41.722744,15.0,586.0,41944.0,2.8599999994039536
20989,61379,-89.603212,41.369056,36.0,1391.0,40208.0,2.489999994635582
20990,613HH,-88.971695,41.318983,,0.0,0.0,0.0
20991,61401,-90.368715,40.948073,71.0,36541.0,32796.0,2.25
20992,61410,-90.397664,40.802633,57.0,4134.0,36306.0,2.4799999967217445
20993,61411,-90.501531,40.401282,15.0,396.0,40893.0,2.25
20994,61412,-90.579941,41.067549,27.0,1388.0,39420.0,2.439999997615814
20995,61413,-90.368134,41.189123,37.0,1182.0,37212.0,2.519999995827675
20996,61414,-90.160639,41.117342,23.0,1006.0,34625.0,2.559999994933605
20997,61415,-90.439083,40.661165,22.0,1945.0,36905.0,2.459999993443489
20998,61416,-90.563343,40.496817,69.0,147.0,28250.0,2.5799999982118607
20999,61417,-90.529013,40.781504,17.0,329.0,40268.0,2.4199999943375587
21000,61418,-90.859256,40.854865,22.0,666.0,39583.0,2.5
21001,61419,-90.118327,41.200711,80.0,53.0,38125.0,2.209999993443489
21002,61420,-90.870871,40.555678,22.0,1253.0,35000.0,2.439999997615814
21003,61421,-89.658497,41.174037,20.0,1455.0,36164.0,2.459999993443489
21004,61422,-90.517661,40.550883,54.0,3626.0,32485.0,2.4299999997019768
21005,61423,-90.505298,40.889288,21.0,827.0,47596.0,2.6699999943375587
21006,61424,-89.630157,41.073398,32.0,149.0,35795.0,2.5699999928474426
21007,61425,-91.059024,40.778519,22.0,707.0,42639.0,2.2899999991059303
21008,61426,-89.705759,41.118359,37.0,111.0,14643.0,3.1699999943375587
21009,61427,-90.177649,40.499297,36.0,2316.0,34261.0,2.4199999943375587
21010,61428,-90.121416,40.952695,32.0,954.0,46188.0,2.1999999955296516
21011,61430,-90.312055,40.94399,75.0,721.0,41176.0,2.489999994635582
21012,61431,-90.29556,40.617275,19.0,369.0,37885.0,2.4299999997019768
21013,61432,-90.171745,40.642927,25.0,712.0,35833.0,2.559999994933605
21014,61434,-90.039014,41.172197,42.0,3542.0,36480.0,2.3799999952316284
21015,61435,-90.548354,40.972589,11.0,57.0,29063.0,2.589999996125698
21016,61436,-90.222124,40.859964,21.0,992.0,44000.0,2.559999994933605
21017,61437,-90.965421,40.854247,26.0,915.0,40417.0,2.3599999994039536
21018,61438,-90.646912,40.579737,24.0,774.0,42961.0,2.439999997615814
21019,61439,-90.355664,41.02572,72.0,285.0,34028.0,2.4199999943375587
21020,61440,-90.603511,40.324365,24.0,857.0,36827.0,2.589999996125698
21021,61441,-90.304587,40.337555,19.0,999.0,34554.0,2.389999993145466
21022,61442,-90.927436,41.092081,36.0,931.0,32375.0,2.4099999964237213
21023,61443,-89.928487,41.247536,62.0,14404.0,30743.0,2.399999998509884
21024,61447,-90.757591,40.867285,29.0,1117.0,37500.0,2.5699999928474426
21025,61448,-90.271711,40.910079,60.0,4201.0,44409.0,2.459999993443489
21026,61449,-89.973612,41.098764,20.0,522.0,39609.0,2.369999997317791
21027,61450,-90.970669,40.567399,31.0,1846.0,33913.0,2.469999998807907
21028,61451,-89.942599,40.953365,22.0,376.0,45000.0,2.469999998807907
21029,61452,-90.668454,40.249363,15.0,346.0,32813.0,2.6599999964237213
21030,61453,-90.753936,41.010666,16.0,676.0,38750.0,2.4499999955296516
21031,61454,-91.052073,40.685436,30.0,765.0,31696.0,2.4499999955296516
21032,61455,-90.668107,40.456986,60.0,21632.0,29165.0,2.1599999964237213
21033,61458,-90.193804,40.776079,16.0,934.0,36875.0,2.4099999964237213
21034,61459,-90.418082,40.503305,17.0,402.0,38214.0,2.389999993145466
21035,61460,-90.826545,40.734056,16.0,387.0,36125.0,2.8199999928474426
21036,61462,-90.644665,40.918849,52.0,12224.0,34621.0,2.4099999964237213
21037,61465,-90.45631,41.200936,33.0,1092.0,40069.0,2.3499999940395355
21038,61466,-90.467268,41.100353,21.0,360.0,40000.0,2.5
21039,61467,-90.241773,41.069414,25.0,1176.0,45515.0,2.5699999928474426
21040,61468,-90.403846,41.254936,24.0,134.0,40750.0,3.719999998807907
21041,61469,-90.936089,40.957929,49.0,2531.0,33182.0,2.399999998509884
21042,61470,-90.473456,40.614899,34.0,640.0,38125.0,2.8799999952316284
21043,61471,-90.826079,40.696535,60.0,152.0,27125.0,2.5299999937415123
21044,61472,-90.387176,41.105401,26.0,779.0,46574.0,2.719999998807907
21045,61473,-90.657243,40.70595,24.0,1819.0,35167.0,2.4099999964237213
21046,61474,-90.37946,40.740729,19.0,397.0,35000.0,2.5799999982118607
21047,61475,-90.761206,40.581413,12.0,239.0,37500.0,2.809999994933605
21048,61476,-90.80998,41.095037,16.0,396.0,37639.0,2.5399999991059303
21049,61477,-90.315769,40.500643,22.0,854.0,36250.0,2.619999997317791
21050,61478,-90.764541,40.777241,13.0,302.0,36250.0,2.399999998509884
21051,61479,-89.654296,40.999497,17.0,158.0,35455.0,2.2299999967217445
21052,61480,-90.913471,40.727428,28.0,1403.0,35511.0,2.4799999967217445
21053,61482,-90.424697,40.368358,19.0,594.0,42500.0,2.559999994933605
21054,61483,-89.866495,41.09638,29.0,2120.0,36156.0,2.4299999997019768
21055,61484,-90.428337,40.292388,29.0,975.0,31438.0,2.5299999937415123
21056,61485,-90.084227,41.025484,19.0,714.0,32222.0,2.8599999994039536
21057,61486,-90.579238,41.195087,38.0,1535.0,40000.0,2.5499999970197678
21058,61488,-90.297052,41.030951,45.0,1210.0,40300.0,2.5299999937415123
21059,61489,-90.01888,40.929497,28.0,995.0,40588.0,2.559999994933605
21060,61490,-90.276371,41.183299,34.0,987.0,35917.0,2.389999993145466
21061,61491,-89.76033,41.068691,29.0,2091.0,35286.0,2.4199999943375587
21062,614HH,-90.992012,40.905425,,0.0,0.0,0.0
21063,61501,-90.329416,40.234249,29.0,2020.0,30318.0,2.4199999943375587
21064,61516,-89.118782,40.850381,27.0,693.0,50694.0,2.709999993443489
21065,61517,-89.841315,40.816162,41.0,3166.0,63077.0,2.7599999979138374
21066,61519,-90.096325,40.466397,58.0,242.0,24000.0,2.6299999952316284
21067,61520,-90.027941,40.552853,59.0,18717.0,33360.0,2.3299999982118607
21068,61523,-89.506544,40.914377,67.0,10776.0,44453.0,2.4799999967217445
21069,61524,-90.032852,40.490965,91.0,140.0,35750.0,2.5
21070,61525,-89.655541,40.849036,62.0,5357.0,72708.0,2.9199999943375587
21071,61526,-89.620003,40.936244,37.0,1210.0,65217.0,2.969999998807907
21072,61528,-89.740109,40.776845,56.0,1653.0,63867.0,2.7799999937415123
21073,61529,-89.955658,40.780415,40.0,2665.0,46531.0,2.559999994933605
21074,61530,-89.271539,40.718228,59.0,6126.0,46639.0,2.5699999928474426
21075,61531,-90.021668,40.68847,50.0,3375.0,36695.0,2.5
21076,61532,-89.823896,40.35756,29.0,818.0,36310.0,2.9499999955296516
21077,61533,-89.829706,40.577778,46.0,2172.0,46042.0,2.619999997317791
21078,61534,-89.656876,40.40943,36.0,1942.0,51765.0,2.6999999955296516
21079,61535,-89.540531,40.590353,65.0,1496.0,61359.0,2.7899999991059303
21080,61536,-89.78042,40.690205,50.0,2925.0,50903.0,2.6699999943375587
21081,61537,-89.384863,41.113829,46.0,3019.0,41192.0,2.389999993145466
21082,61539,-89.768914,40.558329,64.0,214.0,32500.0,2.6099999994039536
21083,61540,-89.385869,41.030697,46.0,2993.0,42734.0,2.439999997615814
21084,61541,-89.239435,40.975736,51.0,170.0,46875.0,2.739999994635582
21085,61542,-90.13748,40.39309,38.0,4021.0,34688.0,2.3599999994039536
21086,61543,-89.998859,40.392048,17.0,42.0,34167.0,2.3299999982118607
21087,61544,-90.244221,40.688615,30.0,669.0,36250.0,2.639999993145466
21088,61545,-89.37082,40.873236,28.0,722.0,44167.0,2.9299999997019768
21089,61546,-89.787972,40.442037,42.0,4430.0,46771.0,2.619999997317791
21090,61547,-89.726282,40.619174,63.0,3549.0,63953.0,2.8199999928474426
21091,61548,-89.408413,40.784412,60.0,10168.0,60288.0,2.769999995827675
21092,61550,-89.460314,40.613788,73.0,17036.0,54353.0,2.4799999967217445
21093,61552,-89.566542,40.817587,72.0,166.0,48214.0,2.8599999994039536
21094,61554,-89.633826,40.567088,77.0,43422.0,40220.0,2.4199999943375587
21095,61559,-89.768022,40.935608,35.0,3092.0,47596.0,2.6699999943375587
21096,61560,-89.431318,41.198061,27.0,736.0,46917.0,2.459999993443489
21097,61561,-89.194195,40.795911,43.0,2911.0,45982.0,2.7799999937415123
21098,61563,-90.055017,40.489747,75.0,533.0,31406.0,2.439999997615814
21099,61564,-89.651942,40.49271,79.0,1002.0,39667.0,2.8299999982118607
21100,61565,-89.483365,41.036199,31.0,1814.0,48487.0,2.8799999952316284
21101,61567,-89.909297,40.340202,23.0,859.0,32857.0,2.5
21102,61568,-89.474086,40.513656,48.0,4029.0,55806.0,2.719999998807907
21103,61569,-89.891387,40.691022,34.0,1198.0,53542.0,2.4099999964237213
21104,61570,-89.295474,40.920631,34.0,1786.0,44792.0,2.649999998509884
21105,61571,-89.44294,40.701037,71.0,20436.0,50553.0,2.5399999991059303
21106,61572,-90.028661,40.796752,30.0,1070.0,36071.0,2.369999997317791
21107,615HH,-89.545178,40.828109,,0.0,0.0,0.0
21108,61602,-89.608646,40.677987,68.0,758.0,11711.0,1.319999996572733
21109,61603,-89.579047,40.712887,94.0,19252.0,30196.0,2.5399999991059303
21110,61604,-89.636333,40.709237,86.0,33582.0,35878.0,2.3299999982118607
21111,61605,-89.627376,40.678037,94.0,18461.0,18355.0,2.649999998509884
21112,61606,-89.609722,40.699137,98.0,9737.0,28660.0,2.459999993443489
21113,61607,-89.671479,40.642049,72.0,10414.0,46708.0,2.5
21114,61610,-89.599082,40.643846,83.0,4970.0,35446.0,2.469999998807907
21115,61611,-89.544932,40.683387,77.0,23695.0,43051.0,2.3799999952316284
21116,61614,-89.597999,40.755343,87.0,34495.0,47030.0,2.1699999943375587
21117,61615,-89.644801,40.764368,78.0,18547.0,51548.0,2.3799999952316284
21118,616HH,-89.579649,40.691751,,0.0,0.0,0.0
